perk,"
                 
        
        
        
        
        
        
        
    ",category,House/Home,vendor,"deerBrooke the LAWNSPRINKLER EXPERTS",description,"5% off all service call fees and cost of materials.",eligible,SHEAR,contact,,phone,505-319-5730,email,deerBrooke@msn.com,url,nmlawnsprinklerexperts.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Fashion/Accessories,vendor,"Tayloright LLC",description,"Buy one get one free.  J095C tungsten carbide ring free with purchase. Checkout - in Customer Comments include ""Free J095C"".",eligible,SHEAR,contact,,phone,801-755-1661,email,,url,mensweddingbands.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,House/Home,vendor,"Backyard Buildings",description,"10% off sheds and accessories.  Can't combine with other offers.  Use promo code UNM2013.",eligible,SHEAR,contact,,phone,,email,,url,backyardbuildings.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Phones/Accessories,vendor,"AT and T",description,"17% off qualified service for employees.  10% for students",eligible,SE,contact,,phone,"or 505-830-2720 Albuquerque",email,ss4197@att.com,url,
perk,"
                 
        
        
        
        
        
        
        
    ",category,Banking,vendor,"Rochelle at Rocky Mountain Mortgage",description,"free home buyers seminar and prequalification",eligible,SHEAR,contact,"Rochelle Higgin",phone,505-292-0405,email,rhiggin@huildmortgage.net,url,rmmltd.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Fun/Entertainment,vendor,"Costume Discounters",description,"16% off.  Use discount code LPUNM. ",eligible,SHEAR,contact,,phone,,email,,url,costumediscounters.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Automotive,vendor,"Buses for Sale",description,"10% off.  Use coupon code lobo10off when submitting an inquiry. ",eligible,SHEAR,contact,,phone,,email,,url,bargainbusnews.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Services/Other,vendor,"Anser Services",description,"Free set-up and 2nd mo. call answering services free.  Mention code lobo10off. ",eligible,SHEAR,contact,,phone,,email,,url,anser.com
perk,"
                 
        
        
        
        
        
        
        
    ",category,Insurance,vendor,AFLAC,description,"Up to 50% off individ rates!  Must work at least 19 hrs per wk at UNM.",eligible,HE,contact,"Joshua Lawyer",phone,505-901-1406,email,joshua_lawyer@us.aflac.com,url,aflac.com
perk,"
                 
        
        
        
        
        
        
        
	",category,Health/Fitness,vendor,"Stretching and Conditioning with Ballet Techniques",description,"30% off.  Bring Lobo ID to 1st class at 3215 Central  Maple St. Dance Space",eligible,SHEAR,contact,,phone,,email,,url,stretchingandconditioning.com
perk,"
                 
        
        
        
        
        
        
    	
	",category,Art,vendor,"Cozy Wall Art",description,"10% off.  Use UNM10 at checkout.",eligible,SHEAR,contact,,phone,,email,,url,cozywallart.com
perk,"
                 
        
        
        
        
        
        
		
	",category,Fun/Entertainment,vendor,"Orlando Vacations",description,"10% off.  Use LOBO10 at checkout and UNM email.",eligible,SHEAR,contact,,phone,,email,,url,"Orlando Vacations.com/discounts"
perk,"
                 
        
        
        
        
        
    	
		
	",category,Fun/Entertainment,vendor,StubZero.com,description,"10% off all tickets.  Use code LOBO10 at checkout.",eligible,SHEAR,contact,,phone,,email,info@stubzero.com,url,stubzero.com
perk,"
                 
        
        
        
        
        
		
		
	",category,Fun/Entertainment,vendor,"Performance Santa Fe",description,"50% discount on most presentations.  Must call.",eligible,S,contact,,phone,505-984-8759,email,,url,performancesantafe.org
perk,"
                 
        
        
        
        
    	
		
		
	",category,House/Home,vendor,"Myers and Myers",description,"15% discount on full service listing",eligible,SHEAR,contact,"John Myers",phone,505-401-7500,email,myersandmyersrealestate@gmail.com,url,myersandmyersrealestate.com
perk,"
                 
        
        
        
        
		
		
		
	",category,Health/Fitness,vendor,"Mantis Kung Fu Academy",description,"20%off tuition",eligible,SHEAR,contact,,phone,505-350-1161,email,nic.mantis@gmail.com,url,kungfuabq.com
perk,"
        
        
        
        
    	
		
		
		
	",category,Medical,vendor,CPAP.com,description,"10% off.  Use code ""lobodiscount"".",eligible,SHEAR,contact,,phone,,email,,url,CPAP.com
perk,"
        
        
        
        
		
		
		
		
	",category,"Services  Other",vendor,"Sky Cleaning Company",description,"10% off residential cleaning.  Use code ""UNM"".",eligible,SHEAR,contact,,phone,,email,,url,skycleaningcompany.com
perk,"
        
        
        
    	
		
		
		
		
	",category,Moving/Storage,vendor,USSelfStorageLocator,description,"10% discount rebate",eligible,SHE,contact,,phone,,email,,url,usselfstoragelocator.com/nm/university-of-new-mexico-self-storage
perk,"
        
        
        
		
		
		
		
		
	",category,Safety-Protection,vendor,"Legal Club of America",description,"Family Protection Plan $11.90 monthly",eligible,SHEAR,contact,"Rob Mabie",phone,,email,rmabie@legalclub.com,url,legalcaredirect.com/partners/default.asp?ID=RMAB
perk,"
        
        
    	
		
		
		
		
		
	",category,"Services  Other",vendor,FreeTaxUSA.com,description,"File federal for free  state $12.95",eligible,SHEAR,contact,,phone,,email,,url,freetaxusa.com
perk,"
        
        
		
		
		
		
		
		
	",category,Food/Restaurants,vendor,"Milton's Cafe",description,"25% discount with Lobo ID",eligible,SHEAR,contact,,phone,,email,,url,Miltoncater.com
perk,"
        
        
		
		
		
		
		
		
	",category,Florists/Gifts,vendor,"Gift Baskets Overseas",description,"15% off most gift baskets. Promo code UNIGBO15",eligible,SHEAR,contact,,phone,,email,,url,giftbasketsoverseas.com
perk,"
        
    	
		
		
		
		
		
		
	",category,Food/Restaurants,vendor,"Torpedo Dog",description,"10% discount with Lobo ID",eligible,SHE,contact,,phone,,email,,url,torpedodog.com
perk,"
        
		
		
		
		
		
		
		
	",category,Fun/Entertainment,vendor,"Santa Ana Star Center",description,"Use promo code GSLOBOPERKS.",eligible,SHEAR,contact,,phone,888-694-4849,email,ticketoffice@santaanastarcenter.com,url,santaanastarcenter.com
perk,"
    	
		
		
		
		
		
		
		
	",category,Automotive,vendor,"Ford Partner Recognition",description,"X-Plan pricing.  Use code unvnm.",eligible,HE,contact,,phone,,email,,url,fordpartner.com
perk,"
		
		
		
		
		
		
		
		
	",category,Automotive,vendor,"Chrysler Affiliate Rewards",description,"1% below factory invoice.  Call for a control #.  Use code DU0Y6S.",eligible,ER,contact,,phone,888-444-4321,email,,url,chrysleraffiliates.com
perk,"
        
        
        
        
        
    	
		
		
	",category,"Fun and Entertainment",vendor,"SW Chocolate and Coffee Fest",description,"20% off adult tickets online.  Use code: UNM.",eligible,SHEAR,contact,,phone,,email,,url,ChocolateAndCoffeeFest.com
perk,"
        
        
        
        
        
		
		
		
	",category,"Fun and Entertainment",vendor,"Albuquerque Folk Festival",description,"$3 discount coupon at abqfolkfest.org/unm/AFF_UNM_2014.pdf",eligible,SHEAR,contact,,phone,,email,,url,abqfolkfest.org
perk,"
        
        
        
        
    	
		
		
		
	",category,Automotive,vendor,"CJ Pony Parts",description,"10% off online.  Promo code:  EDUCATION",eligible,SHEAR,contact,,phone,,email,,url,cjponyparts.com
perk,"
        
        
        
        
		
		
		
		
	",category,Banking,vendor,"Mountain America Credit Union",description,"$100 bonus with new checking account",eligible,SHEAR,contact,,phone,,email,,url,macu.com/lp/mystyle-coupon-new-mexico#Mountain%20America
perk,"
        
        
        
    	
		
		
		
		
	",category,"Services Other",vendor,"Crispy Clean Dry Cleaners",description,"15% off regular prices",eligible,SHE,contact,,phone,505-903-9347,email,,url,crispycleancleaners.com
perk,"
        
        
        
    	
		
		
		
		
	",category,Insurance,vendor,"Liberty Mutual",description,"UNM negotiated group discounts",eligible,SHEAR,contact,"Ed Kibbee or Lisa Rodriquez",phone,505-899-5171,email,"Edward.Kibbee@libertymutual.com or Lisa Rodriguez@libertymutual.com",url,LibertyMutual.com
perk,"
        
        
        
		
		
		
		
		
	",category,Banking,vendor,"Provident Funding",description,"0.25% off the cost of a home loan.  Use code M03CNJ622",eligible,HE,contact,"Luke Olszewski",phone,"888-547-4050 x5078",email,LOlszewski@provident.com,url,provident.com
perk,"
        
        
    	
		
		
		
		
		
	",category,Apartments,vendor,"Broadstone Apartments",description,"Deposit waived for UNM and UNMH employees",eligible,HE,contact,,phone,505-798-0505,email,Broadstoneleasing@irliving.com,url,LiveatBroadstoneHeights.com
perk,"
        
        
		
		
		
		
		
		
	",category,Fun/Entertainment,vendor,"California Theme Parks (Tix2Fun)",description,"discount tickets to theme parks  attractions  etc.",eligible,SHEAR,contact,"log in to MyUNM  Campus Life tab",phone,,email,,url,"link is Tix2Fun logo/"
perk,"
        
        
		
		
		
		
		
		
	",category,House/Home,vendor,"Dish Network by Connect Your Home",description,"Array of discounts on home entertainment services.  Call.",eligible,HEAR,contact,,phone,866-395-9955,email,,url,connectyourhome.com/
perk,"
        
    	
		
		
		
		
		
		
	",category,Safety/Protection,vendor,"Protect Your Home by Connect Your Home",description,"New customer discounts $100 Visa card  more  code: 1068003",eligible,HEAR,contact,,phone,866-982-6612,email,,url,connectyourhome.com/
perk,"
        
		
		
		
		
		
		
		
	",category,Moving/Storage,vendor,"Move 'N Store Direct",description,"10% off.  Promocode = 3DUL9B910.",eligible,SHEAR,contact,,phone,,email,,url,www.boxesaz.com
perk,"
    	
		
		
		
		
		
		
		
	",category,House/Home,vendor,"Select Blinds",description,"35% off.  Use code LOBO35 at checkout.",eligible,SHEAR,contact,,phone,,email,,url,www.selectblinds.com
perk,"
        
    	
		
		
		
		
		
		
	",category,"Printing Promotion",vendor,"PensXpress.com Inc",description,"10% off.  Use code cp4ed10 at checkout.",eligible,SHEAR,contact,,phone,,email,,url,http://www.pensxpress.com/custompens.html
perk,"
        
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Mall of Style",description,"30% off Trendy Jewelry and Accessories.  Use code EDU.",eligible,SHEAR,contact,,phone,,email,,url,http://mallofstyle.com
perk,"
    	
		
		
		
		
		
		
		
	",category,"Online Training",vendor,Zaner-Bloser,description,"ZB Fonts Online for $14.99.  Educational programs K - 8.  Enter code ZPFOP.",eligible,SHEAR,contact,,phone,,email,,url,http://www.Zaner-Bloser.com
perk,"
    	
		
		
		
		
		
		
		
	",category,Medical,vendor,SeniorAdvisor.com,description,"Free senior care consultation",eligible,SHEAR,contact,,phone,,email,,url,http://www.SeniorAdvisor.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Winks Gym MMA and Fitness ",description,"15% off all memberships and Smart Girl Self Defense Seminars",eligible,SHER,contact,,phone,,email,,url,http://www.Winksgym.com
perk,"
    	
		
		
		
		
		
		
		
	",category,Automotive,vendor,"Ford Partner Recognition",description,"X-Plan Vehicle Pricing Program.  Use code unvnm on the website.",eligible,"H E",contact,,phone,,email,,url,http://www.fordpartner.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Gonstead Family Chiropractic",description,"Free in-person or phone consultation with one of our doctors. Locations at Paseo/Wyoming and Alameda/Coors",eligible,SHEAR,contact,,phone,,email,,url,http://www.gonstead-nm.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Complete Nutrition",description,"25% off in-store purchases by showing LoboCard or HSC badge. Locations at ABQ Uptown and Cottonwood Corners",eligible,,contact,,phone,,email,,url,http://www.completenutrition.com
perk,"
		
		
		
		
		
		
		
		
	",category,Florists/Gifts,vendor,"Gift Tree",description,"15% off gift baskets  flowers and personalized gifts. Use coupon code UNM15 at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.gifttree.com
perk,"
		
		
		
		
		
		
		
		
	",category,Computers,vendor,"The Snugg",description,"10% off cases and covers for tablets  iPads  phones and other electronic equipment. Use coupon code NEXMEXICO10 at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.thesnugg.com
perk,"
		
		
		
		
		
		
		
		
	",category,Computers,vendor,i-Adapters,description,"10% discount on purchases of cables  adapters  and accesseories for the iPhone  iPad and iPad Minis with the lightening connector. Use coupon code UNM10 at checkout.",eligible,SHEAR,contact,,phone,,email,,url,http://www.i-adapters.com
perk,"
		
		
		
		
		
		
		
		
	",category,Automotive,vendor,"Andy's Auto Sport",description,"5% off any purchase at online store. Use coupon code LOBOPERKS at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.andysautosport.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,Bodylanguage,description,"Discount packages on Barre  pilates  spinning  TRX  and fitness in Albuquerque",eligible,SHEA,contact,,phone,,email,,url,http://www.bodylanguageabq.com
perk,"
		
		
		
		
		
		
		
		
	",category,Automotive,vendor,Recarnation,description,"$500 minimum price reduction for vehicle purchase - valid only at initial financing; 10% discount on extended service agreement  more",eligible,SHEAR,contact,,phone,,email,,url,http://www.recarnationabq.com
perk,"
		
		
		
		
		
		
		
		
	",category,"Wholesale Shopping",vendor,Costco,description,"Receive a $10/$20 cash card with new membership. Available at any Costco location",eligible,SHEAR,contact,,phone,,email,,url,http://www.costco.com
perk,"
		
		
		
		
		
		
		
		
	",category,Taxes,vendor,"Internal Revenue Service",description,"Individual/family w/combined income less than $57 000/yr may qualify to prepare and file own taxes for free online",eligible,SHEAR,contact,,phone,,email,,url,http://www.myfreetaxes.com/cnm
perk,"
		
		
		
		
		
		
		
		
	",category,Safety/Protection,vendor,YourLocalSecurity.com,description,"Free security system ($850 value) w/payment of $99 installation fee and purchase of alarm monitoring service",eligible,ER,contact,,phone,,email,,url,http://www.yourlocalsecurity.com/nm/albuquerque
perk,"
		
		
		
		
		
		
		
		
	",category,Safety/Protection,vendor,EZWatch.com,description,"10% off home and small business video security systems. Use code ""LOBO10"" at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.ezwatch.com
perk,"
    	
		
		
		
		
		
		
		
	",category,Safety/Protection,vendor,"Enchantment Fingerprinting Services  LLC",description,"10% off fingerprinting services. Located at 2900 Louisiana Blvd NE  Suite A-3  in Albuquerque",eligible,SHEAR,contact,,phone,,email,,url,http://www.enchantmentfingerprinting.com
perk,"
		
		
		
		
		
		
		
		
	",category,"Office/School Supply",vendor,"Staples Advantage",description,"Register your credit/debit card on a secure link and receive the UNM institutional price or store price  whichever is lower  when it's used at any location",eligible,SHEAR,contact,,phone,,email,,url,https://contractservices.staples.com/CustomerSetupExtWeb/pcardReg.faces?campaignId=8023
perk,"
		
		
		
		
		
		
		
		
	",category,Insurance,vendor,"California Casualty Auto and Home Insurance",description,"Higher Ed group discount",eligible,HEAR,contact,,phone,866-680-5142,email,,url,http://www.calcas.com/unm
perk,"
		
		
		
		
		
		
		
		
	",category,Furniture,vendor,"CORT Furniture Rental",description,"various discounts on furniture and accessory packages. Use code ""SHERSAR"". Located at 5901 Pan American Fwy NE  in Albuquerque",eligible,,contact,,phone,,email,,url,http://www.cort.com/student
perk,"
		
		
		
		
		
		
		
		
	",category,"Corporate Shopping - Custom UNM Portal",vendor,"Corporate Shopping Company",description,"various discounts from over 200 vendors who partner with Corporate Shopping Company",eligible,SHEAR,contact,,phone,,email,,url,http://www.corporateshopping.com/login/lobo
perk,"
		
		
		
		
		
		
		
		
	",category,Pets,vendor,"Country Brook Design",description,"5% off entire website including dog collars  leashes  webbing and webbing hardware. Use code ""GOLOBOS"" at checkout",eligible,,contact,,phone,,email,,url,http://www.countrybrookdesign.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"UFC Gym",description,"Employee discount: $0 enrollment; $20 off yearly membership; $200 off paid-in-full memberhship; $10 off month-to-month membership. Student discount: $10 off any membership",eligible,SHE,contact,,phone,505-341-4269,email,,url,http://www.ufcgym.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Relax and Renew",description,"$10 off first massage. Located at 1400 Carlisle NE  Suite F  in Albuquerque",eligible,,contact,,phone,505-401-7927,email,,url,
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Powerflex Gym",description,"10% off any membership program. Located at 1635 Eubank NE and 6601 4th St NW  in Albuquerque",eligible,SHEAR,contact,,phone,,email,,url,http://www.powerflexgym.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Medested Integrative Health",description,"30% off introductory appointment fee and 10% off all services.  Located at 3901 Georgia St NE  in Albuquerque",eligible,SHEAR,contact,,phone,505-883-9355,email,,url,http://www.medested.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"eVolv Fitness",description,"$10 off monthly membership fee and no sign-up fee. Plus one free week with membership. Located at 7900 San Pedro NE  in Albuquerque",eligible,SHEAR,contact,,phone,505-990-9395,email,,url,http://www.evolvfitnessnm.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"EarQ Family Hearing Plan",description,"35% off MSRP for hearing aids.",eligible,,contact,,phone,866-432-7500,email,,url,http://www.earq.com
perk,"
		
		
		
		
		
		
		
		
	",category,Medical,vendor,"The CPAP Shop",description,"10% off all sales. Use code ""Lobo10off"" at checkout",eligible,SHEAR,contact,,phone,866-414-9700,email,,url,
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Compassionate Counseling",description,"20% of first counseling session for adult individuals and couples.  Located at 1400 Carlisle NE  Suite F  in Albuquerque",eligible,SHER,contact,,phone,505-401-7927,email,,url,http://www.johanneleger.com
perk,"
		
		
		
		
		
		
		
		
	",category,Health/Fitness,vendor,"Aikido of Albuquerque",description,"Free registration - $35 value. Located at 5600 McLeod NE  Suite P  in Albuquerque",eligible,SHEAR,contact,,phone,,email,,url,http://www.aikidoofabq.com
perk,"
		
		
		
		
		
		
		
		
	",category,Food/Restaurants,vendor,"Lindy's Restaurant",description,"Buy one entree and beverage and receive one entree of equal or lesser value free. Offer valid until 12/20/13. Visit us at 500 Central Av SW  in Albuquerque",eligible,SHEAR,contact,,phone,,email,,url,
perk,"
		
		
		
		
		
		
		
		
	",category,Food/Restaurants,vendor,"Bistronomy B2B",description,"20 off all food purchases on Tuesday between 4:00 pm - 9:00 pm (excludes alcohol purchases). Visit us at 3118 Central Av SW  in Albuquerque",eligible,HEAR,contact,,phone,,email,,url,http://www.bistronomyb2b.com
perk,"
		
		
		
		
		
		
		
		
	",category,Moving/Storage,vendor,"VOOVit Shipping",description,"up to 25% discount per box shipped online",eligible,S,contact,,phone,,email,,url,http://www.movers.com
perk,"
		
		
		
		
		
		
		
		
	",category,Moving/Storage,vendor,"Movers Corp",description,"10% off moving labor  packing and unpacking services",eligible,SE,contact,,phone,,email,,url,http://www.movers.com
perk,"
		
		
		
		
		
		
		
		
	",category,House/Home,vendor,"Lomas True Value Hardware",description,"15% discount on all purchases. Located at 5112 Lomas Blvd NE  in Albuquerque",eligible,,contact,,phone,,email,mailto:burtstephenson@lomastruevalue.com,url,http://ww3.truevalue.com/lomas
perk,"
		
		
		
		
		
		
		
		
	",category,House/Home,vendor,"Keepsakes Etc.",description,"10% off all throw blankets and wall tapestries. Enter code ""UNM10"" at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.keepsakes-etc.com
perk,"
		
		
		
		
		
		
		
		
	",category,House/Home,vendor,"Glass Tile Store",description,"10% off any purchase. Use discount code ""edudiscount"" at checkout",eligible,,contact,,phone,,email,,url,http://www.glasstilestore.com
perk,"
		
		
		
		
		
		
		
		
	",category,House/Home,vendor,"DISH Network by Connect Your Home",description,"Various discounts and special offers on home entertainment services",eligible,HEAR,contact,,phone,866-395-9955,email,,url,http://www.connectyourhome.com/edp/?id=cye1006%20
perk,"
		
		
		
		
		
		
		
		
	",category,Fun/Entertainment,vendor,"iT'Z Family Fun",description,"Group rate discounts on Basic  Deluxe  and Premium packages",eligible,SHEAR,contact,,phone,,email,,url,https://webhost.corecashless.com/itzusa/albuquerque/sales/index.php?p=is12t4ym
perk,"
		
		
		
		
		
		
		
		
	",category,Fun/Entertainment,vendor,"Costume SuperCenter",description,"15% off costumes for all ages. Use promo code ""DSCC159124"" at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.costumesupercenter.com
perk,"
		
		
		
		
		
		
		
		
	",category,Florists/Gifts,vendor,"Gift Tree",description,"15% off gift baskets  flowers and personalized gifts. Use promo code UNM15 at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.gifttree.com
perk,"
		
		
		
		
		
		
		
		
	",category,Printing/Promotional,vendor,"DIY Awards",description,"15% discount on any purchase. Use code ""UNEWMEXICO15"" at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.diyawards.com
perk,"
		
		
		
		
		
		
		
		
	",category,Printing/Promotional,vendor,CustomButtonCo.com,description,"10% off custom campaign-style buttons. Use promo code ""UNM10"" at checkout",eligible,SHE,contact,,phone,,email,,url,http://www.custombuttonco.com
perk,"
		
		
		
		
		
		
		
		
	",category,Printing/Promotional,vendor,"Company Folders  Inc.",description,"10% off all printing and graphic design service - use discount code ""LOBO10"" at checkout. 20% off all photo folders - use discount code ""LOBO20"" at checkout ",eligible,SHEAR,contact,,phone,,email,,url,http://www.companyfolders.com
perk,"
		
		
		
		
		
		
		
		
	",category,Medical,vendor,"Medical Goods  Inc.",description,"15% off any purchase  including personal care items",eligible,SHEAR,contact,,phone,,email,mailto:jon@medicalgoods.com,url,http://www.medicalgoods.com
perk,"
		
		
		
		
		
		
		
		
	",category,Hotels,vendor,"Residence Inn by Marriott - ABQ Sunport",description,"25% off regular room rates for Studios  1 and 2 BR suites",eligible,SHEAR,contact,,phone,,email,,url,http://www.albuquerque-inn.com
perk,"
		
		
		
		
		
		
		
		
	",category,Hotels,vendor,"Marriott Pyramid Albuquerque",description,"$109 room rate. Ask for UNM rate",eligible,SHEAR,contact,,phone,,email,,url,http://www.marriott.com/abqmc
perk,"
		
		
		
		
		
		
		
		
	",category,Hotels,vendor,"Embassy Suites Hotel and Spa Albuquerque",description,"$129/suite (all rooms). Ask for UNM rate",eligible,SHEAR,contact,,phone,,email,,url,http://www.albuquerque.embassysuites.com
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"UV Raze Sunglasses",description,"$4 off retail price for sunglasses",eligible,SE,contact,,phone,,email,,url,http://www.uvraze.com
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Simply Bags",description,"10% discount on all fashion bags. Use code ""UNM10"" at checkout",eligible,,contact,,phone,,email,,url,http://www.simply-bags.com
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Raymond Lee Jewelers",description,"10% off purchase of $100 or more. Use code ""EDU10RLJ"" at checkout",eligible,SHEAR,contact,,phone,,email,,url,http://www.raymondleejewelers.net
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Priceless Patches",description,"15% discount on custom embroidered patches w/free setup",eligible,SE,contact,,phone,877-757-0055,email,,url,http://www.pricelesspatches.com
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Patch Superstore",description,"15% discount on custom embroidered patches",eligible,SE,contact,,phone,866-577-2824,email,,url,http://www.patchsuperstore.com
perk,"
		
		
		
		
		
		
		
		
	",category,Fashion/Accessories,vendor,"Origami Owl through Jaime Bengston",description,"Custom jewelry purchased in a home party format",eligible,SHEAR,contact,,phone,,email,mailto:JaisOwlTree@gmail.com,url,http://jaistree.origamiowl.com/index.cfm
perk,"
		
		
		
		
		
		
		
		
	",category,Children,vendor,"Simply Unique Baby Gifts",description,"10% off order w/checkout code unm10",eligible,SHEAR,contact,,phone,,email,,url,http://www.simplyuniquebabygifts.com
perk,"
		
		
		
		
		
		
		
		
	",category,Children,vendor,"New Mexico Kids Child Care Resource and Referral",description,"Program helps families find child card in NM at no charge",eligible,SHEAR,contact,,phone,,email,,url,http://www.newmexicokids.org
